id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
3808002562,蜘蛛侠：纵横宇宙,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2892315297.jpg,2023-06-02(美国/中国大陆),https://movie.douban.com/subject/30391186/,8.6,"喜剧,动作,科幻",5,动画的形式就是好，导演能天马行空。画面没得说，语言匮乏只能是说牛逼。做父母难做孩子也不容易，每个年龄段都有各自的想法。中间部分，不知道是自己年龄大了还是怎么地，音乐部分觉得闹腾了点。唯一很不爽的就是：啊，放完了？怎么就戛然而止了？这是第二季第一集呀。,,2023-06-02 22:54:13,2023 / 美国 / 喜剧 动作 科幻 动画 奇幻 冒险 / 乔伊姆·多斯·桑托斯 凯普·鲍尔斯 贾斯汀·汤普森 / 沙梅克·摩尔 海莉·斯坦菲尔德
3799113969,疾速追杀4,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2884692335.jpg,2023-03-13(西南偏南电影节),https://movie.douban.com/subject/33455421/,7.4,"动作,惊悚,犯罪",3,一直打不死疲乏了,,2023-05-25 09:14:15,2023 / 美国 / 动作 惊悚 犯罪 / 查德·斯塔赫斯基 / 基努·里维斯 甄子丹
3795263881,盟约,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2887388117.jpg,2023-04-21(美国),https://movie.douban.com/subject/35722688/,7.3,"动作,惊悚,战争",3,就是一部正常的美国价值观输出的片子~,,2023-05-21 15:16:29,2023 / 英国 西班牙 美国 / 动作 惊悚 战争 / 盖·里奇 / 杰克·吉伦哈尔 达尔·萨利姆
3788298956,保你平安,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2889498097.jpg,2023-03-10(中国大陆),https://movie.douban.com/subject/35457272/,7.7,"剧情,喜剧",5,网络造谣违法成本太低了，另外真看不得学生被霸凌这种镜头，太揪心了，还有孩子最好的教育来自父母。,,2023-05-15 00:10:40,2022 / 中国大陆 / 剧情 喜剧 / 大鹏 / 大鹏 李雪琴
3783431094,宇宙探索编辑部,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2889865405.jpg,2023-04-01(中国大陆),https://movie.douban.com/subject/34941536/,8,"喜剧,科幻",3,,,2023-05-11 09:49:09,2021 / 中国大陆 / 喜剧 科幻 / 孔大山 / 杨皓宇 艾丽娅
3778485774,银河护卫队3,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2889358680.jpg,2023-05-05(美国/中国大陆),https://movie.douban.com/subject/26258779/,8.5,"喜剧,动作,科幻",5,诙谐幽默，轻松愉快，动作流畅,,2023-05-06 22:42:15,2023 / 美国 / 喜剧 动作 科幻 惊悚 冒险 / 詹姆斯·古恩 / 克里斯·帕拉特 佐伊·索尔达娜
3777627769,俄罗斯方块,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2888730530.jpg,2023-03-15(西南偏南电影节),https://movie.douban.com/subject/26087471/,8,"惊悚,传记",5,版权之争，拍出了谍战片感觉，紧张刺激~,,2023-05-06 09:33:06,2023 / 英国 美国 / 惊悚 传记 / 乔·拜尔德 / 塔伦·埃哲顿 迈尔斯·巴罗
3776632510,龙与地下城：侠盗荣耀,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2888874787.jpg,2023-03-31(美国/中国大陆),https://movie.douban.com/subject/26584673/,7.6,"动作,奇幻,冒险",4,轻松愉快，特效很好,,2023-05-05 09:24:31,2023 / 美国 加拿大 / 动作 奇幻 冒险 / 约翰·弗朗西斯·戴利 乔纳森·戈尔茨坦 / 克里斯·派恩 米歇尔·罗德里格兹
3773591250,漫长的季节,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2890906384.jpg,2023-04-22(中国大陆),https://movie.douban.com/subject/35588177/,9.4,"剧情,家庭,犯罪",5,不是东北人听不出东北话的梗，看完最大的感受就是自己得有本事才行，这样可以让家人得以安全,,2023-05-02 12:32:36,2023 / 中国大陆 / 剧情 家庭 犯罪 / 辛爽 / 范伟 秦昊
3771296583,蚁人与黄蜂女：量子狂潮,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2888100566.jpg,2023-02-17(美国/中国大陆),https://movie.douban.com/subject/34610636/,5.8,"喜剧,动作,科幻",3,特效不错,,2023-04-30 10:03:03,2023 / 美国 / 喜剧 动作 科幻 冒险 / 佩顿·里德 / 保罗·路德 伊万杰琳·莉莉
3771295933,黑豹2,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2888100744.jpg,2023-02-07(中国大陆),https://movie.douban.com/subject/30167997/,5.4,"剧情,动作,科幻",3,,,2023-04-30 10:01:55,2022 / 美国 / 剧情 动作 科幻 惊悚 奇幻 冒险 / 瑞恩·库格勒 / 利蒂希娅·赖特 露皮塔·尼永奥
3765423572,曼达洛人 第三季,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2887343397.jpg,2023-03-01(美国),https://movie.douban.com/subject/35048728/,9,"动作,科幻,奇幻",4,以前没怎么看过星战系列，所以这也是当正常一个美剧看，每季都看一集一个故事，看看未来场景看看一个人的轨迹，蛮好～,,2023-04-24 08:41:23,2023 / 美国 / 动作 科幻 奇幻 冒险 / 瑞克·法穆易瓦 瑞秋·莫里森 李·以萨克·郑 卡尔·韦瑟斯 彼得·拉姆齐 布莱丝·达拉斯·霍华德 / 佩德罗·帕斯卡 凯缇·萨克霍夫
3758984445,尘封十三载,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2890394683.jpg,2023-04-06(中国大陆),https://movie.douban.com/subject/35725856/,8.1,"悬疑,犯罪",4,整体不错，推荐。前面看到喻恩泰出场，但只是几个镜头，猜想他就是凶手，没想到的是，他儿子也是~~,,2023-04-18 09:18:33,2023 / 中国大陆 / 悬疑 犯罪 / 刘海波 / 陈建斌 陈晓
3728995526,回响,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2889186157.jpg,2023-03-16(中国大陆),https://movie.douban.com/subject/35671177/,5.9,"剧情,悬疑",3,前半部分很不错，都没快进，到了后半段就非常不喜欢冉咚咚～,,2023-03-22 13:27:32,2023 / 中国大陆 / 剧情 悬疑 / 冯小刚 / 宋佳 王阳
3719045751,网络谜踪2,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2886965335.jpg,2023-01-20(美国),https://movie.douban.com/subject/34795100/,8,"剧情,惊悚",5,,,2023-03-12 23:03:41,2023 / 美国 / 剧情 惊悚 / 尼古拉斯·D·约翰逊 威尔·梅瑞克 / 蒂姆·格里芬 艾娃·扎里亚·李
3718541623,黑暗荣耀 第二季,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2887693579.jpg,2023-03-10(韩国),https://movie.douban.com/subject/36193784/,9.1,"剧情,悬疑",5,看完爽了，没有所谓的原谅~,,2023-03-12 16:04:56,2023 / 韩国 / 剧情 悬疑 / 安吉镐 / 宋慧乔 李到晛
3712595503,1923 第一季,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2884549449.jpg,2022-12-18(美国),https://movie.douban.com/subject/35794664/,9.3,"剧情,西部",4,,,2023-03-06 13:26:37,2022 / 美国 / 剧情 西部 / 哈里森·福特 海伦·米伦
3708514974,塔尔萨之王 第一季,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2881996684.jpg,2022-11-13(美国),https://movie.douban.com/subject/35814636/,8.5,"剧情,犯罪",3,片头的设计非常喜欢～,,2023-03-02 12:21:47,2022 / 美国 / 剧情 犯罪 / 本杰明·塞曼诺夫 艾伦·考特勒 / 西尔维斯特·史泰龙 加内特·赫德兰
3705297915,想见你,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2885427348.jpg,2022-12-24(中国大陆),https://movie.douban.com/subject/35208467/,6.1,"爱情,悬疑,奇幻",3,,,2023-02-26 23:51:51,2022 / 中国大陆 中国台湾 中国香港 / 爱情 悬疑 奇幻 / 黄天仁 / 柯佳嬿 许光汉
3685749149,蜘蛛侠：平行宇宙,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2535851348.jpg,2018-12-21(中国大陆),https://movie.douban.com/subject/26374197/,8.6,"动作,科幻,动画",5,,,2023-02-09 15:13:01,2018 / 美国 / 动作 科幻 动画 冒险 / 鲍勃·佩尔西凯蒂 彼得·拉姆齐 罗德尼·罗斯曼 / 沙梅克·摩尔 杰克·约翰逊
3685748714,星际穿越,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2614988097.jpg,2014-11-12(中国大陆),https://movie.douban.com/subject/1889243/,9.4,"剧情,科幻,冒险",5,,,2023-02-09 15:12:32,2014 / 美国 英国 加拿大 / 剧情 科幻 冒险 / 克里斯托弗·诺兰 / 马修·麦康纳 安妮·海瑟薇
3685535814,三体,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2886492021.jpg,2023-01-15(中国大陆),https://movie.douban.com/subject/26647087/,8.7,"剧情,科幻",4,没看过原著，之前只看了几个解说视频，目前看到第三集，第一集的时候一脸懵，第二集开始进入状态，观感不错～,,2023-02-09 11:12:46,2023 / 中国大陆 / 剧情 科幻 / 杨磊 / 张鲁一 于和伟
